,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
2343,CHEMBL442133,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1cccc(OCCCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc2ccccc2)C(=O)OC)C(C)O)n1)C(C)O,active,659.6520000000002,3.6419000000000024,3.0,7.0,5.0
2345,CHEMBL57069,COc1ccccc1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,577.7880000000006,3.0558000000000014,3.0,7.0,7.096910013008056
2346,CHEMBL58606,COc1ccc(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)c(OC)c1,active,619.8690000000003,4.0820000000000025,3.0,7.0,6.978810700930062
2347,CHEMBL289282,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)CC(O)CN1CCC[C@@H]1C(=O)N[C@H](C(=O)OC(C)(C)C)[C@@H](C)CC)C(=O)NCc1nc2ccccc2[nH]1,active,616.7630000000001,2.066200000000001,5.0,7.0,5.853871964321762
2348,CHEMBL116537,O[C@H]([C@H](COCc1ccccc1)OCc1ccccc1)[C@@H](O)[C@@H](COCc1ccccc1)OCc1ccccc1,active,652.9250000000002,4.918700000000005,5.0,6.0,4.301029995663981
2352,CHEMBL78887,Cn1cnc(S(=O)(=O)Nc2cccc(C(c3c(O)cc(C(CC4CC4)CC4CC4)oc3=O)C3CC3)c2)c1,active,358.50300000000004,5.7754000000000065,1.0,4.0,5.619788758288394
2353,CHEMBL172031,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CCCOc1cccc(OCCCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)C)C(C)O)n1)C(C)O)C(=O)N[C@H](C(=O)O)C(C)C,active,372.8730000000001,5.940400000000004,1.0,4.0,4.468521082957745
2354,CHEMBL12768,CCOC(=O)c1ccc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)cc1,active,414.5260000000001,6.954000000000006,1.0,4.0,7.455931955649724
2355,CHEMBL13037,CC(C)c1ccccc1Sc1c(O)cc(-c2cccc(C(=O)O)c2)oc1=O,active,354.4270000000001,4.992600000000005,2.0,5.0,6.82102305270683
2359,CHEMBL79063,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3ccccc3)c2)C2CC2)c(=O)o1,active,407.31800000000015,6.593800000000003,1.0,4.0,5.853871964321762
2360,CHEMBL172909,O=c1cc(-c2ccccc2)oc(O)c1C(Sc1ccc2ccccc2c1)c1ccccc1,active,647.9050000000002,4.634000000000004,4.0,6.0,5.610833915635467
2361,CHEMBL444869,O=c1cc(-c2ccccc2)oc(O)c1CSc1ccccc1,active,695.9490000000002,5.797300000000005,4.0,6.0,4.074172425375258
2366,CHEMBL1790658,C=CCNCC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC,active,533.6500000000002,5.157900000000006,2.0,7.0,7.175874166083451
2367,CHEMBL16796,OC(C(COCc1ccc(Cl)cc1)OCc1ccccc1)C(O)C(COCc1ccc(Cl)cc1)OCc1ccccc1,active,488.6290000000003,1.4157000000000035,3.0,6.0,5.2839966563652006
2368,CHEMBL12257,Cc1ccc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)cc1,active,407.31800000000004,6.593800000000003,1.0,4.0,7.229147988357855
2369,CHEMBL40291,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)CC(O)(CO)CN(CC(=O)NC(C)(C)C)CC1CCCCC1)C(=O)NCc1nc2ccccc2[nH]1,active,528.6930000000002,4.450220000000003,4.0,4.0,6.853871964321762
2370,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,686.9420000000001,5.115300000000004,5.0,6.0,7.522878745280337
2371,CHEMBL1790669,C=CCN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC,active,571.8030000000003,4.095600000000003,3.0,6.0,6.698970004336019
2372,CHEMBL332379,OC(C(COCc1ccc(F)cc1F)OCc1ccccc1)C(O)C(COCc1ccc(F)cc1F)OCc1ccccc1,active,659.8250000000002,2.486400000000004,4.0,8.0,5.376750709602099
2374,CHEMBL18253,C[C@H]1OCC[C@H]1OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,active,378.49300000000005,5.787000000000004,1.0,4.0,6.772113295386326
2375,CHEMBL78470,Cc1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1,active,370.51400000000035,5.919500000000005,1.0,4.0,5.522878745280337
2376,CHEMBL173704,CC(C)CC(SCC1CCCCC1)c1c(O)cc(-c2ccccc2)oc1=O,active,700.969,5.157800000000004,5.0,6.0,6.071604147743286
2377,,,,632.8500000000001,4.089100000000003,5.0,6.0,
2378,CHEMBL12671,CC(C)c1ccccc1Sc1c(O)cc(-c2ccc([N+](=O)[O-])cc2)oc1=O,active,744.9310000000002,2.3796000000000044,5.0,9.0,6.718966632752273
2383,CHEMBL80972,COc1ccc2c(O)c(C(c3cccc(NS(=O)(=O)c4cn(C)cn4)c3)C3CC3)c(=O)oc2c1,active,372.8730000000001,5.940400000000004,1.0,4.0,5.0
2384,CHEMBL174342,O=c1cc(-c2ccccc2)oc(O)c1C(CC1CC1)SC1CCCCC1,active,381.45300000000015,4.385900000000003,2.0,5.0,6.8326826652518236
2385,CHEMBL12408,CC(C)c1ccccc1Sc1c(O)cc(-c2cccc(O)c2)oc1=O,active,494.6130000000001,2.260900000000001,4.0,5.0,7.050609993355087
2390,CHEMBL82770,CCCc1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1,active,563.7610000000001,2.667300000000001,3.0,7.0,5.522878745280337
2392,CHEMBL78887,Cn1cnc(S(=O)(=O)Nc2cccc(C(c3c(O)cc(C(CC4CC4)CC4CC4)oc3=O)C3CC3)c2)c1,active,392.52000000000027,6.167700000000006,1.0,4.0,5.886056647693163
2393,CHEMBL275301,CC(C)c1ccccc1Sc1c(O)cc(-c2ccc(F)cc2)oc1=O,inactive,303.36100000000005,4.732000000000004,0.0,3.0,6.906578314837765
2394,CHEMBL1790657,C=CCN(C(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC,active,522.6900000000003,1.5593000000000028,5.0,6.0,8.0
2396,CHEMBL333458,OC(C(COCc1ccc(C(F)(F)F)cc1)OCc1ccccc1)C(O)C(COCc1ccc(C(F)(F)F)cc1)OCc1ccccc1,active,493.62500000000017,3.0170000000000017,3.0,5.0,5.301029995663981
2402,CHEMBL333892,O[C@@H]([C@H](O)[C@@H](COc1ccccc1)OCc1ccccc1)[C@@H](COc1ccccc1)OCc1ccccc1,active,398.56800000000027,6.699700000000005,1.0,4.0,4.301029995663981
2403,CHEMBL121034,OC(C(COCc1ccccc1)OCc1ccc(F)cc1)C(O)C(COCc1ccccc1)OCc1ccc(F)cc1,inactive,460.52700000000027,2.8465000000000007,2.0,7.0,6.154901959985743
2404,CHEMBL170576,CC(C)C[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2C[C@H]3CCCC[C@H]3C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,inactive,497.58800000000036,4.157700000000004,2.0,7.0,7.522878745280337
2405,CHEMBL354897,NC(=O)OC[C@@H]1CCCOC1,active,413.55800000000016,5.024100000000004,2.0,4.0,6.158640529545145
2412,CHEMBL173361,O=c1cc(-c2ccccc2)oc(O)c1C(Sc1ccccc1)c1ccccc1,active,540.6820000000002,4.240500000000003,2.0,6.0,6.107905397309519
2413,CHEMBL369273,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1cccc(OCCCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)OC)C(C)C)C(C)C)n1)C(C)C)C(C)C,active,524.6830000000002,4.052520000000003,2.0,5.0,5.522878745280337
2414,,,,540.6820000000002,3.7581200000000017,3.0,6.0,
2415,CHEMBL275730,CC(C)c1ccccc1Sc1c(O)cc(-c2ccc(Cl)cc2)oc1=O,active,524.6830000000002,4.052520000000003,2.0,5.0,7.119186407719209
2416,CHEMBL1790653,CC[C@H](C)[C@H](NC(=O)CN(CC(Cl)CCl)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@H](C(=O)OC)C(C)C,inactive,323.4330000000001,3.411200000000002,2.0,4.0,7.0
2417,CHEMBL1790654,C=CCN(CC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC)C(=O)OC(C)(C)C,active,510.65600000000023,4.231900000000003,2.0,5.0,7.0
2419,,,,317.385,2.663100000000001,2.0,4.0,
2420,CHEMBL121033,OC(C(COCc1ccccc1)OCc1ccc(Cl)cc1)C(O)C(COCc1ccccc1)OCc1ccc(Cl)cc1,inactive,377.39300000000014,1.6610999999999996,2.0,7.0,5.698970004336019
2421,CHEMBL121327,OCc1ccc(COC(COCc2ccccc2)C(O)C(O)C(COCc2ccccc2)OCc2ccc(CO)cc2)cc1,inactive,301.34200000000004,2.0253999999999994,2.0,4.0,5.0
2423,CHEMBL312178,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1,active,526.6550000000002,3.4497000000000018,3.0,6.0,6.045757490560675
2424,CHEMBL170421,CC(C)CC(Sc1ccccc1)c1c(O)cc(-c2ccccc2)oc1=O,active,559.7070000000002,3.4587000000000017,5.0,6.0,6.3872161432802645
2425,,,,418.49300000000017,4.280100000000003,3.0,4.0,
2427,CHEMBL120342,OC(C(COCc1c(F)cccc1F)OCc1ccc(F)cc1)C(O)C(COCc1c(F)cccc1F)OCc1ccc(F)cc1,inactive,319.357,1.6802999999999995,2.0,5.0,6.481486060122113
2428,CHEMBL275389,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCS(=O)(=O)C1,active,540.6820000000002,3.7527000000000017,2.0,6.0,6.853871964321762
2430,CHEMBL173655,O=c1cc(-c2ccccc2)oc(O)c1C(Sc1ccccc1)C1CCCCC1,active,524.6830000000002,4.052520000000003,2.0,5.0,5.61261017366127
2431,,,,557.7350000000002,4.734500000000004,3.0,5.0,
2432,CHEMBL121243,Cc1ccc(COCC(OCc2ccccc2)C(O)C(O)C(COCc2ccc(C)cc2)OCc2ccccc2)cc1,active,545.1010000000002,4.3975000000000035,2.0,5.0,5.522878745280337
2441,,,,539.6980000000002,3.6347200000000006,3.0,6.0,
2442,CHEMBL12790,CC(C)(C)NC(=O)[C@@H]1CCCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,inactive,317.38499999999993,2.8324000000000007,2.0,4.0,8.0
2445,CHEMBL121586,O=C(O)c1ccc(COC(COCc2ccccc2)C(O)C(O)C(COCc2ccccc2)OCc2ccc(C(=O)O)cc2)cc1,inactive,489.70100000000025,4.278700000000002,3.0,5.0,4.585026652029182
2446,CHEMBL80882,O=c1cc(C(CC2CC2)CC2CC2)oc(O)c1C(c1cccc(NS(=O)(=O)c2ccc(F)cc2)c1)C1CC1,inactive,529.7660000000001,5.203000000000005,3.0,5.0,5.657577319177793
2447,CHEMBL170320,CC(C)CC(SC1CCCC1)c1c(O)cc(-c2ccccc2)oc1=O,inactive,599.7720000000003,4.335100000000004,4.0,6.0,7.236572006437063
2449,CHEMBL12421,CC(C)c1ccccc1Sc1c(O)cc(-c2cccc(-c3ccccc3)c2)oc1=O,active,538.7100000000003,4.306500000000004,2.0,5.0,7.42021640338319
2450,CHEMBL12950,CC(C)c1ccccc1Sc1c(O)cc(-c2ccc(O)cc2)oc1=O,active,510.6560000000002,3.744100000000002,2.0,5.0,7.267606240177032
2451,CHEMBL12622,CCOC(=O)c1cccc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)c1,active,578.6530000000004,4.762900000000004,2.0,5.0,5.713543530253017
2452,CHEMBL58998,O=C(N[C@H]1c2ccccc2C[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)Cc1ccccc1,active,585.7450000000002,3.945000000000003,4.0,6.0,5.920818753952375
2453,,,,360.41000000000025,1.199,3.0,6.0,
2457,CHEMBL412878,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1CC(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCC[C@@H]1NC(=O)c1cc2ccccc2cn1,active,539.6980000000002,3.6347200000000006,3.0,6.0,7.154901959985743
2458,CHEMBL332652,O[C@@H]([C@H](OCc1ccccc1)[C@H](COCc1ccccc1)OCc1ccccc1)[C@@H](COCc1ccccc1)OCc1ccccc1,active,718.8950000000002,4.487500000000004,5.0,7.0,4.301029995663981
2460,CHEMBL50563,CO[C@@H]1OC(CNC(=O)OCc2ccccc2)[C@@H](O)C(OCc2ccccc2)[C@H]1O,active,552.7370000000002,4.867500000000004,2.0,5.0,5.33161408331
2461,CHEMBL50700,CO[C@@H]1OC2COC(c3ccccc3)O[C@H]2C(OCc2ccccc2)[C@H]1O,inactive,529.7660000000001,5.203000000000006,3.0,5.0,5.314258261397736
2463,,,,540.6820000000002,3.7581200000000017,3.0,6.0,
2464,,,,539.6980000000002,3.6347200000000006,3.0,6.0,
2465,CHEMBL2369614,C=CCN(CC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC)C(=O)[C@@H](N)Cc1ccccc1,inactive,275.30400000000003,1.6637,2.0,4.0,7.0
2466,CHEMBL12224,CC(C)c1ccccc1Sc1c(O)cc(-c2cc(Cl)cc(Cl)c2)oc1=O,inactive,393.4360000000002,2.2972,2.0,7.0,7.585026652029182
2468,CHEMBL2114445,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)C(=O)NCc1nc2ccccc2[nH]1,active,540.6820000000002,3.7581200000000017,3.0,6.0,7.522878745280337
2469,CHEMBL290872,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)CC(O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)C(=O)OC,active,468.5940000000003,3.9216000000000024,4.0,5.0,6.060480747381382
2470,CHEMBL1790647,C=CCN(CC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,active,558.6750000000001,3.497200000000002,4.0,6.0,7.447331783887806
2471,CHEMBL121427,N#Cc1ccc(COCC(OCc2ccccc2)C(O)C(O)C(COCc2ccc(C#N)cc2)OCc2ccccc2)cc1,active,618.6910000000001,0.9120000000000033,5.0,8.0,5.366531544420414
2472,CHEMBL170804,O=c1cc(-c2ccccc2)oc(O)c1C(CC1CC1)SCc1ccccc1,active,552.7160000000002,2.1236999999999995,5.0,5.0,7.075720713938118
2473,CHEMBL353679,O=c1cc(-c2ccccc2)oc(O)c1C(SC1CCCC1)C1CCCC1,active,545.6800000000003,3.901800000000003,4.0,6.0,6.647817481888637
2475,CHEMBL40829,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)CC(O)CN1CCCCC1C(=O)NC(C)(C)C)C(=O)NCc1nc2ccccc2[nH]1,active,544.6920000000002,4.506800000000005,4.0,5.0,7.522878745280337
2476,CHEMBL1790668,C=CCN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC,active,502.65500000000026,5.048700000000005,3.0,4.0,8.537602002101044
2477,CHEMBL331919,COC(=O)c1ccc(COCC(OCc2ccccc2)C(O)C(O)C(COCc2ccc(C(=O)OC)cc2)OCc2ccccc2)cc1,active,766.893,1.0809000000000089,6.0,10.0,5.698970004336019
2479,CHEMBL78955,CCC(CCOCCOC)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1,active,763.043,7.028600000000006,4.0,9.0,5.236572006437063
2480,,,,586.729,4.935100000000005,3.0,6.0,
2481,CHEMBL415804,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)OC)C(C)O)cc2c1)C(C)O,active,582.6980000000002,2.0513000000000012,4.0,8.0,5.356547323513812
2482,CHEMBL12714,CC(C)c1ccccc1Sc1c(O)cc(-c2cccc(Cl)c2)oc1=O,active,582.6980000000002,2.0513000000000012,4.0,8.0,7.638272163982407
2483,CHEMBL273732,CC(C)c1ccccc1Sc1c(O)cc(-c2ccc(C(N)=O)cc2)oc1=O,active,582.6980000000002,2.0513000000000012,4.0,8.0,6.8696662315049934
2484,CHEMBL59022,NS(=O)(=O)c1ccccc1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,522.7300000000004,5.817300000000006,3.0,4.0,6.5376020021010435
2485,CHEMBL118819,O[C@H]([C@@H](COCc1ccccc1)OCc1ccccc1)[C@@H](O)[C@@H](COCc1ccccc1)OCc1ccccc1,active,621.7380000000002,3.6071000000000026,4.0,6.0,4.301029995663981
2486,CHEMBL121035,N#Cc1ccc(COCC(OCc2ccc(C#N)cc2)C(O)C(O)C(COCc2ccc(C#N)cc2)OCc2ccc(C#N)cc2)cc1,active,560.6910000000003,4.212400000000004,5.0,6.0,5.508638306165727
2487,CHEMBL120167,OC(C(COCc1ccccc1)OCc1ccc(F)cc1F)C(O)C(COCc1ccccc1)OCc1ccc(F)cc1F,active,532.6810000000003,4.582100000000004,4.0,5.0,5.585026652029182
2488,CHEMBL51564,COc1ccc(O[C@@H]2C(CNC(C)=O)O[C@@H](OC)[C@H](O)C2OCc2ccccc2)cc1,active,718.893,1.1526000000000076,6.0,10.0,5.111259039317107
2489,CHEMBL273317,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCS(=O)(=O)C1,active,766.936,5.0652000000000035,6.0,8.0,7.1249387366083
2490,CHEMBL430629,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3ccc(OC)cc3)c2)C2CC2)c(=O)o1,active,468.6420000000002,1.7689000000000008,5.0,5.0,5.7447274948966935
2491,CHEMBL366779,O=c1cc(-c2ccccc2)oc(O)c1C(SC1CCCCC1)c1ccccc1,active,576.7590000000002,5.056400000000005,4.0,6.0,6.318758762624412
2492,CHEMBL94169,CCOC1=C(c2ccccc2)Oc2ccccc2-n2cccc21,active,683.8939999999999,4.253500000000003,4.0,7.0,3.5228787452803374
2493,CHEMBL949,CC(C)(C)NC(=O)[C@@H]1CNCCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,752.9100000000001,1.5543000000000082,6.0,10.0,7.42021640338319
2496,CHEMBL331073,O[C@@H]([C@H](O)[C@@H](Cc1ccccc1)OCc1ccccc1)[C@@H](Cc1ccccc1)OCc1ccccc1,active,570.7300000000002,5.367600000000006,4.0,5.0,4.301029995663981
2497,CHEMBL120218,Cc1ccc(COC(COCc2ccccc2)C(O)C(O)C(COCc2ccccc2)OCc2ccc(C)cc2)cc1,active,600.8000000000003,5.804300000000007,4.0,5.0,5.431798275933005
2498,CHEMBL80494,N#Cc1ccc(S(=O)(=O)Nc2cccc(C(c3c(O)oc(C(CC4CC4)CC4CC4)cc3=O)C3CC3)c2)cc1,active,692.9080000000001,5.270700000000004,4.0,9.0,5.657577319177793
2499,CHEMBL78822,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cccc4cccnc34)c2)C2CC2)c(=O)o1,active,734.9890000000001,6.091800000000006,4.0,9.0,5.638272163982407
2500,CHEMBL312178,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1,active,500.63600000000025,3.9802000000000026,4.0,6.0,5.657577319177793
2501,CHEMBL170264,O=c1cc(-c2ccccc2)oc(O)c1C(CC1CCCC1)SC1CCCCC1,active,559.7070000000002,4.089000000000003,5.0,6.0,6.266802734893431
2502,,,,584.7570000000003,5.383200000000006,3.0,5.0,
2503,CHEMBL321798,CN(C(=O)OC(C)(C)C)C1=C(O)C(CCc2ccccc2)(C(=O)NCC2CCCO2)OC1=O,active,670.855,3.092400000000003,5.0,7.0,3.714442690992226
2504,CHEMBL444591,COc1cc(CC2=C(O)C(CCc3ccccc3)(C(=O)NCC(C)(C)C)OC2=O)cc(OC)c1OC,active,707.919,5.9900000000000055,4.0,10.0,3.0
2505,CHEMBL104471,CC(C)=CCCC(C)C1=C(O)C(CCc2ccccc2)(C(=O)NC(C)(C)C)OC1=O,active,572.7020000000002,4.537100000000005,4.0,6.0,6.0
2506,CHEMBL104471,CC(C)=CCCC(C)C1=C(O)C(CCc2ccccc2)(C(=O)NC(C)(C)C)OC1=O,active,718.9460000000001,5.801700000000006,4.0,9.0,4.823908740944319
2507,CHEMBL104471,CC(C)=CCCC(C)C1=C(O)C(CCc2ccccc2)(C(=O)NC(C)(C)C)OC1=O,active,500.63600000000025,3.9802000000000026,4.0,6.0,5.886056647693163
2508,CHEMBL104471,CC(C)=CCCC(C)C1=C(O)C(CCc2ccccc2)(C(=O)NC(C)(C)C)OC1=O,active,546.7080000000003,4.452100000000004,4.0,5.0,5.886056647693163
2509,CHEMBL2111673,C[C@H](C1=C(O)[C@@](CCc2ccccc2)(C(=O)NCc2ccc(C(C)(C)C)cc2)OC1=O)c1ccccc1,active,616.7190000000002,1.202700000000003,5.0,7.0,4.075720713938118
2510,CHEMBL2111673,C[C@H](C1=C(O)[C@@](CCc2ccccc2)(C(=O)NCc2ccc(C(C)(C)C)cc2)OC1=O)c1ccccc1,active,479.5770000000001,2.998900000000001,2.0,5.0,5.920818753952375
2511,CHEMBL2111673,C[C@H](C1=C(O)[C@@](CCc2ccccc2)(C(=O)NCc2ccc(C(C)(C)C)cc2)OC1=O)c1ccccc1,active,500.63600000000025,3.9802000000000026,4.0,6.0,5.337242168318426
2513,CHEMBL423189,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccc(C)cc2)cc1,active,481.59300000000013,2.790700000000001,3.0,5.0,7.823908740944319
2514,CHEMBL141002,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(O)ccc2C)cc1,active,609.7240000000002,1.5410000000000046,5.0,7.0,7.3979400086720375
2516,CHEMBL421037,CC(C)=CCCC(C)C1=C(O)C(C)(C(=O)NC(C)(C)C)OC1=O,active,588.7450000000005,4.777900000000006,5.0,6.0,3.8210230527068307
2517,CHEMBL141265,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)S(=O)(=O)c1ccccc1,active,542.6760000000003,4.426900000000004,4.0,5.0,8.221848749616356
2519,CHEMBL107267,CCCCNC(=O)C1(C)OC(O)=C(CCc2ccccc2)C1=O,active,718.893,1.1526000000000076,6.0,10.0,4.0
2520,CHEMBL323770,COc1cc(CC2=C(O)C(C)(C(=O)NC3CC3)OC2=O)cc(OC)c1OC,active,635.7650000000002,3.477100000000001,4.0,6.0,3.0
2521,CHEMBL326227,CC1(C(=O)NC2CC2)OC(O)=C(CCc2ccccc2)C1=O,active,560.6910000000003,4.343100000000004,4.0,6.0,3.5316526695878427
2522,CHEMBL104360,CC(C)(C)NC(=O)C1(CCc2ccccc2)OC(O)=C(Cc2ccccc2)C1=O,active,746.9999999999999,6.437800000000006,4.0,9.0,4.958607314841775
2523,CHEMBL139346,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccccc2O)cc1,active,634.6420000000002,5.202300000000005,4.0,5.0,6.045757490560675
2524,CHEMBL69604,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,512.6470000000003,3.9577000000000018,4.0,5.0,6.6020599913279625
2525,CHEMBL108517,CC(C)(C)NC(=O)C1(CCc2ccccc2)OC(O)=C(c2c[nH]c3ccccc23)C1=O,active,618.7740000000002,4.394300000000005,5.0,5.0,3.9706162223147903
2526,CHEMBL69250,O=C(N[C@@H](Cc1ccccc1)C1(O)CCN([C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)CC1)O[C@H]1CCOC1,active,595.7410000000001,2.0144000000000033,5.0,7.0,4.527243550682788
2527,CHEMBL321695,COCCNC(=O)C1(C)OC(O)=C(C(C)c2ccccc2)C1=O,active,718.9459999999999,5.803300000000005,4.0,9.0,3.6497519816658373
2528,CHEMBL141398,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccccc2OC)cc1,active,736.9100000000001,5.704300000000004,5.0,7.0,6.721246399047171
2529,CHEMBL108114,CN(C(=O)OC(C)(C)C)C1=C(O)C(CCc2ccccc2)(C(=O)NC(C)(C)C)OC1=O,active,720.9620000000002,5.701700000000006,4.0,9.0,4.327902142064283
2530,CHEMBL341697,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(C)c2)cc1,active,589.6890000000003,4.4150000000000045,4.0,7.0,7.568636235841013
2531,CHEMBL69362,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C1(O)CCN(CCc2ccccc2)CC1,active,558.7190000000003,4.896900000000006,4.0,5.0,4.412289034981089
2532,CHEMBL344233,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccccc2Cl)cc1,active,510.67500000000035,4.152000000000005,4.0,5.0,8.221848749616356
2533,CHEMBL324640,CC(C1=C(O)C(CCc2ccccc2)(C(=O)NC(C)(C)C)OC1=O)c1ccccc1,active,528.6930000000002,5.015900000000005,3.0,4.0,5.3979400086720375
